item_id,label,pred,confidence,correct,store_id,seller_id
20752,4,4,0.99101394,1,0,2490
20779,0,0,0.6308064,1,0,2490
20523,0,4,0.9804246,0,0,2490
15324,0,7,0.98003334,0,0,2490
9130,0,9,0.62801963,0,0,2490
16502,0,0,0.9477189,1,0,2490
9474,0,0,0.9908292,1,0,2490
16957,0,0,0.9854645,1,0,2490
9069,0,0,0.9492364,1,0,2490
15703,0,0,0.8788399,1,0,2490
12049,0,0,0.99295515,1,0,2490
10978,0,0,0.8121852,1,0,2490
19044,0,0,0.8397578,1,0,2490
11844,0,0,0.938499,1,0,2490
19312,0,0,0.4814783,1,0,2490
3387,0,0,0.9863441,1,0,2490
1238,0,3,0.82506466,0,0,2490
8752,0,0,0.9331595,1,0,2490
11095,0,2,0.9892117,0,0,2490
6748,0,0,0.99319154,1,0,2490
15930,0,0,0.99213433,1,0,2490
4655,0,0,0.67801183,1,0,2490
5014,0,0,0.98363394,1,0,2490
16234,0,0,0.9211662,1,0,2490
332,0,0,0.6759809,1,0,2490
10951,0,9,0.8547212,0,0,2490
17820,0,0,0.9673941,1,0,2490
14007,0,3,0.71786064,0,0,2490
20446,0,0,0.9914215,1,0,2490
3253,0,2,0.38608372,0,0,2490
8525,0,0,0.9899148,1,0,2490
18761,0,0,0.71284807,1,0,2490
17414,0,2,0.5246988,0,0,2490
13690,0,10,0.9537846,0,0,2490
17603,0,0,0.992063,1,0,2490
17076,0,10,0.9935029,0,0,2490
18399,0,6,0.9915065,0,0,2490
5585,0,0,0.62103367,1,0,2490
14991,0,0,0.9721362,1,0,2490
6787,0,0,0.9879211,1,0,2490
3722,0,0,0.97677624,1,0,2490
18251,0,10,0.98777395,0,0,2490
12859,0,10,0.6689489,0,0,2490
3253,0,6,0.38608372,0,0,2490
6596,0,10,0.459462,0,0,2490
13234,0,0,0.55992156,1,0,2490
17176,0,0,0.99299556,1,0,2490
3743,0,0,0.98988825,1,0,2490
4833,0,0,0.9151393,1,0,2490
15375,0,0,0.9893868,1,0,2490
15743,0,0,0.9915514,1,0,2490
19717,0,0,0.9843373,1,0,2490
10561,0,0,0.97306144,1,0,2490
8838,0,0,0.52513003,1,0,2490
20531,0,0,0.9855284,1,0,2490
1152,0,1,0.98798674,0,0,2490
5096,0,0,0.96017003,1,0,2490
13777,0,0,0.99139696,1,0,2490
6098,0,0,0.9873382,1,0,2490
7761,0,0,0.92562073,1,0,2490
20899,0,0,0.98305273,1,0,2490
8709,0,0,0.9056917,1,0,2490
13002,0,0,0.99210113,1,0,2490
7658,0,2,0.97466856,0,0,2490
13307,0,0,0.9874277,1,0,2490
21559,0,3,0.96142894,0,0,2490
8407,0,0,0.9694979,1,0,2490
450,0,0,0.99076545,1,0,2490
7713,0,4,0.95981526,0,0,2490
19483,0,0,0.86289716,1,0,2490
15663,0,0,0.9916027,1,0,2490
11722,0,0,0.5581608,1,0,2490
15511,0,0,0.9478955,1,0,2490
13553,0,8,0.8782964,0,0,2490
19947,0,0,0.98902625,1,0,2490
2055,0,0,0.98778373,1,0,2490
7011,0,0,0.9871961,1,0,2490
7471,0,0,0.9902867,1,0,2490
16384,0,0,0.9890115,1,0,2490
18449,0,8,0.4251642,0,0,2490
1404,0,0,0.9932174,1,0,2490
731,0,0,0.9855516,1,0,2490
14417,0,0,0.8147721,1,0,2490
636,0,0,0.993345,1,0,2490
990,0,0,0.9726069,1,0,2490
4108,0,0,0.651581,1,0,2490
21114,0,6,0.99292314,0,0,2490
17280,0,3,0.9838456,0,0,2490
21574,0,3,0.8645388,0,0,2490
11120,0,0,0.96180123,1,0,2490
11120,0,0,0.96180123,1,0,2490
6354,0,8,0.99472165,0,0,2490
9030,0,0,0.6022658,1,0,2490
18385,0,7,0.48193026,0,0,2490
20837,0,0,0.99350435,1,0,2490
14939,0,9,0.9852932,0,0,2490
4544,0,0,0.7310068,1,0,2490
20621,0,0,0.99123764,1,0,2490
16527,0,0,0.9833356,1,0,2490
8344,0,0,0.8482476,1,0,2490
301,0,0,0.98499507,1,0,2490
3942,0,0,0.98285735,1,0,2490
10206,0,0,0.9870854,1,0,2490
8366,0,0,0.9930483,1,0,2490
512,0,0,0.9934168,1,0,2490
14527,0,0,0.96038294,1,0,2490
12990,0,0,0.97266984,1,0,2490
9988,0,0,0.97635204,1,0,2490
11127,0,0,0.9849658,1,0,2490
12249,0,0,0.8061339,1,0,2490
3896,0,0,0.98584473,1,0,2490
20574,0,0,0.9759167,1,0,2490
18226,0,0,0.98499274,1,0,2490
8833,0,3,0.8248803,0,0,2490
21765,0,6,0.74984336,0,0,2490
20952,0,0,0.95208687,1,0,2490
15461,0,0,0.9680856,1,0,2490
21972,0,5,0.7616292,0,0,2490
12700,0,0,0.9363688,1,0,2490
2299,0,0,0.9813379,1,0,2490
14380,0,0,0.99306935,1,0,2490
13365,0,0,0.9899607,1,0,2490
16854,0,0,0.9905053,1,0,2490
13625,0,0,0.9867954,1,0,2490
6712,0,0,0.946848,1,0,2490
17666,0,4,0.57843965,0,0,2490
19268,0,0,0.96030784,1,0,2490
18122,0,0,0.99088705,1,0,2490
21990,0,0,0.98437077,1,0,2490
11131,0,0,0.7154399,1,0,2490
4683,0,0,0.9933601,1,0,2490
11654,0,0,0.54286605,1,0,2490
2642,0,0,0.9889609,1,0,2490
11654,0,0,0.54286605,1,0,2490
14255,0,6,0.6679378,0,0,2490
16174,0,0,0.9884206,1,0,2490
17220,0,9,0.8610497,0,0,2490
14707,0,0,0.9930066,1,0,2490
7482,0,3,0.55257756,0,0,2490
16911,0,0,0.74889433,1,0,2490
18683,0,0,0.79521495,1,0,2490
329,0,0,0.97208697,1,0,2490
10760,0,3,0.95624024,0,0,2490
21429,0,0,0.9380706,1,0,2490
9437,0,8,0.47183967,0,0,2490
20574,0,0,0.9759167,1,0,2490
1450,0,0,0.99299014,1,0,2490
9030,0,0,0.6022658,1,0,2490
20452,0,10,0.5503684,0,0,2490
1067,0,0,0.9572351,1,0,2490
1437,0,9,0.25944176,0,0,2490
8902,0,2,0.44185326,0,0,2490
2738,0,2,0.54999256,0,0,2490
14078,0,0,0.96986806,1,0,2490
1130,0,0,0.90389615,1,0,2490
20647,0,0,0.9923653,1,0,2490
21200,0,8,0.9297359,0,0,2490
10417,0,9,0.9744829,0,0,2490
20402,0,0,0.96214473,1,0,2490
2330,0,3,0.37545744,0,0,2490
5405,0,0,0.98547643,1,0,2490
6091,0,0,0.945611,1,0,2490
21370,0,0,0.547255,1,0,2490
1490,0,0,0.99327433,1,0,2490
18617,0,4,0.9153611,0,0,2490
8902,0,2,0.44185326,0,0,2490
6194,0,4,0.9327249,0,0,2490
470,0,7,0.90228957,0,0,2490
4333,0,4,0.43455112,0,0,2490
8128,0,10,0.9931792,0,0,2490
6789,0,0,0.69411796,1,0,2490
13162,0,0,0.9594459,1,0,2490
16384,0,0,0.9890115,1,0,2490
10692,0,0,0.7863777,1,0,2490
10167,0,0,0.99365306,1,0,2490
20249,0,0,0.99045193,1,0,2490
4105,0,0,0.69789785,1,0,2490
10765,0,0,0.99273175,1,0,2490
118,0,0,0.99007344,1,0,2490
10785,0,0,0.89126503,1,0,2490
10307,0,3,0.5472669,0,0,2490
9663,0,0,0.62335896,1,0,2490
18395,0,0,0.99193054,1,0,2490
8525,0,0,0.9899148,1,0,2490
17838,0,0,0.9769617,1,0,2490
5422,0,2,0.50032365,0,0,2490
18652,0,3,0.53391635,0,0,2490
7228,0,4,0.9307455,0,0,2490
8645,0,0,0.9805761,1,0,2490
1975,0,0,0.76546824,1,0,2490
11940,0,0,0.9930496,1,0,2490
14597,0,5,0.9878059,0,0,2490
10087,0,0,0.99260485,1,0,2490
10657,0,0,0.31911173,1,0,2490
11781,0,4,0.99360883,0,0,2490
21274,0,0,0.85619324,1,0,2490
776,0,5,0.8133155,0,0,2490
17304,0,0,0.98438686,1,0,2490
14316,0,0,0.98702765,1,0,2490
21868,0,0,0.9889607,1,0,2490
14867,0,0,0.99187005,1,0,2490
6342,0,0,0.9879538,1,0,2490
14755,0,0,0.82874316,1,0,2490
13098,0,7,0.9929126,0,0,2490
15273,0,0,0.98994714,1,0,2490
2733,0,2,0.7899492,0,0,2490
11095,0,0,0.9892117,1,0,2490
10377,0,0,0.91041446,1,0,2490
21383,0,4,0.6428159,0,0,2490
7909,0,0,0.6137442,1,0,2490
14793,0,0,0.9797453,1,0,2490
17491,0,10,0.9515995,0,0,2490
6071,0,0,0.9914699,1,0,2490
11299,0,2,0.9929248,0,0,2490
5952,0,0,0.88163555,1,0,2490
17563,0,0,0.9930368,1,0,2490
1038,0,0,0.99197924,1,0,2490
11526,0,9,0.3216979,0,0,2490
16101,0,0,0.6972383,1,0,2490
8121,0,0,0.9937232,1,0,2490
20523,0,0,0.9804246,1,0,2490
13065,0,4,0.99337715,0,0,2490
20210,0,0,0.99083287,1,0,2490
16101,0,0,0.6972383,1,0,2490
11883,0,0,0.97081774,1,0,2490
4837,0,3,0.89370877,0,0,2490
10741,0,0,0.99294245,1,0,2490
8386,0,0,0.57478654,1,0,2490
19196,0,0,0.91442186,1,0,2490
14559,0,9,0.8787798,0,0,2490
12279,0,0,0.42211264,1,0,2490
12279,0,0,0.42211264,1,0,2490
8706,0,0,0.9804239,1,0,2490
14370,0,2,0.40867582,0,0,2490
18272,0,0,0.964585,1,0,2490
12770,0,9,0.8641894,0,0,2490
12426,0,6,0.8149822,0,0,2490
9132,0,2,0.9912714,0,0,2490
5771,0,0,0.9697156,1,0,2490
17342,0,0,0.9712668,1,0,2490
10765,0,0,0.99273175,1,0,2490
16260,0,0,0.9926494,1,0,2490
11007,0,0,0.9545115,1,0,2490
5881,0,3,0.72700745,0,0,2490
6184,0,0,0.98984057,1,0,2490
17904,0,3,0.58974475,0,0,2490
20771,0,10,0.9896992,0,0,2490
18096,0,0,0.5252281,1,0,2490
543,0,0,0.9131189,1,0,2490
15791,0,3,0.8504322,0,0,2490
14792,7,7,0.9906041,1,0,2491
1324,7,7,0.9725814,1,0,2491
18932,7,7,0.97720623,1,0,2491
4746,7,5,0.98316896,0,0,2491
18827,7,3,0.42013472,0,0,2491
3237,7,7,0.9792437,1,0,2491
20821,7,9,0.961839,0,0,2491
16751,7,10,0.52904046,0,0,2491
14642,7,7,0.9854419,1,0,2491
15080,7,7,0.9905778,1,0,2491
3327,7,7,0.9565592,1,0,2491
9516,7,8,0.8875994,0,0,2491
12246,7,7,0.9935703,1,0,2491
4380,7,7,0.99111724,1,0,2491
2309,7,7,0.9780026,1,0,2491
18465,7,9,0.59039706,0,0,2491
11111,7,7,0.97004706,1,0,2491
1943,7,9,0.82289445,0,0,2491
2426,7,7,0.9863327,1,0,2491
21750,7,7,0.69968385,1,0,2491
13915,7,3,0.6490104,0,0,2491
3581,7,0,0.982103,0,0,2491
11719,7,10,0.9304654,0,0,2491
19081,7,6,0.9635761,0,0,2491
6272,7,3,0.5789241,0,0,2491
8169,7,9,0.93453807,0,0,2491
17196,7,10,0.88166416,0,0,2491
7592,7,8,0.92100537,0,0,2491
4530,7,7,0.8074665,1,0,2491
10525,7,7,0.9219755,1,0,2491
9753,7,8,0.915986,0,0,2491
5187,7,7,0.9940329,1,0,2491
8433,7,3,0.24107689,0,0,2491
13276,7,5,0.81224614,0,0,2491
9880,7,1,0.98469996,0,0,2491
7269,7,7,0.98425645,1,0,2491
3189,7,7,0.9925863,1,0,2491
12277,7,7,0.9925459,1,0,2491
4941,7,0,0.48694035,0,0,2491
17011,7,7,0.98179066,1,0,2491
12559,7,7,0.9915087,1,0,2491
11972,7,7,0.9319586,1,0,2491
923,7,7,0.97724867,1,0,2491
1148,7,7,0.91946334,1,0,2491
8907,7,6,0.9933264,0,0,2491
16880,7,7,0.9924809,1,0,2491
2507,7,7,0.96016365,1,0,2491
17171,7,5,0.9935969,0,0,2491
12617,7,7,0.86984575,1,0,2491
9599,7,7,0.9786525,1,0,2491
13940,7,7,0.9423979,1,0,2491
1117,7,7,0.9925171,1,0,2491
4358,7,7,0.98642945,1,0,2491
14245,7,7,0.9921808,1,0,2491
3218,7,1,0.7673314,0,0,2491
9288,7,9,0.78636056,0,0,2491
13856,4,4,0.9906158,1,0,2491
910,4,4,0.97818595,1,0,2491
4850,4,3,0.6542846,0,0,2491
15479,4,4,0.9929096,1,0,2491
7667,4,4,0.9713274,1,0,2491
21294,4,2,0.98032814,0,0,2491
14272,4,4,0.99245775,1,0,2491
9380,4,4,0.89766526,1,0,2491
17528,4,4,0.9913112,1,0,2491
18965,4,4,0.9903932,1,0,2491
12939,4,4,0.9880364,1,0,2491
9214,4,9,0.8058363,0,0,2491
3358,4,8,0.8731661,0,0,2491
8817,4,3,0.93735164,0,0,2491
2069,4,4,0.6601483,1,0,2491
6190,4,4,0.9820072,1,0,2491
14694,4,4,0.9503815,1,0,2491
9104,4,4,0.9166581,1,0,2491
10553,4,2,0.8976639,0,0,2491
12740,4,3,0.9928369,0,0,2491
19530,4,4,0.77237064,1,0,2491
9451,4,4,0.9547009,1,0,2491
10456,4,3,0.9705701,0,0,2491
2684,4,9,0.9697695,0,0,2491
1128,4,4,0.61127454,1,0,2491
16473,4,4,0.98121303,1,0,2491
15965,4,4,0.9740786,1,0,2491
18005,4,8,0.9743773,0,0,2491
8728,4,7,0.99149936,0,0,2491
11115,4,4,0.9914892,1,0,2491
20986,4,4,0.9844348,1,0,2491
1717,4,4,0.9897131,1,0,2491
6586,4,2,0.9922998,0,0,2491
5861,4,4,0.96797925,1,0,2491
18655,4,4,0.9857836,1,0,2491
9950,4,4,0.95521,1,0,2491
2217,4,4,0.99101865,1,0,2491
2452,4,4,0.45204854,1,0,2491
422,4,4,0.9934953,1,0,2491
20484,4,4,0.9919716,1,0,2491
13619,4,4,0.9904422,1,0,2491
5660,4,4,0.9698682,1,0,2491
5994,4,4,0.9919214,1,0,2491
13286,4,4,0.9778966,1,0,2491
1890,4,4,0.9904203,1,0,2491
626,4,4,0.9864428,1,0,2491
9552,4,9,0.88852,0,0,2491
13346,4,3,0.99245536,0,0,2491
3787,4,10,0.9877325,0,0,2491
18541,4,1,0.9927644,0,0,2491
8724,4,4,0.9853951,1,0,2491
440,9,10,0.9277905,0,0,2491
10413,9,9,0.79494834,1,0,2491
19771,9,2,0.9764556,0,0,2491
21261,9,9,0.9895353,1,0,2491
16258,9,1,0.35821277,0,0,2491
10621,9,9,0.9818283,1,0,2491
3558,9,9,0.8547159,1,0,2491
16126,9,9,0.8575749,1,0,2491
7591,9,10,0.985679,0,0,2491
9250,9,9,0.98658305,1,0,2491
2779,9,10,0.984414,0,0,2491
669,9,9,0.65835446,1,0,2491
10959,9,9,0.8784568,1,0,2491
4923,9,9,0.97024184,1,0,2491
6480,9,9,0.6596692,1,0,2491
7052,9,4,0.59634686,0,0,2491
21851,9,9,0.99142015,1,0,2491
12846,9,9,0.96824527,1,0,2491
8320,9,9,0.991932,1,0,2491
21211,9,9,0.9773172,1,0,2491
15614,9,9,0.93954647,1,0,2491
3783,9,9,0.9907272,1,0,2491
1802,9,9,0.99017465,1,0,2491
8717,9,4,0.9865762,0,0,2491
20267,9,0,0.9823783,0,0,2491
6598,9,9,0.9363753,1,0,2491
13152,9,9,0.984455,1,0,2491
13172,9,9,0.9663299,1,0,2491
7580,9,9,0.94048977,1,0,2491
13746,9,9,0.9194019,1,0,2491
16363,9,9,0.98696417,1,0,2491
7455,9,9,0.99052835,1,0,2491
18668,9,9,0.9903045,1,0,2491
21106,9,9,0.8351798,1,0,2491
9442,9,9,0.90581805,1,0,2491
9644,9,9,0.99238104,1,0,2491
7179,9,9,0.9748659,1,0,2491
5154,9,9,0.978909,1,0,2491
19964,9,9,0.7975565,1,0,2491
1433,9,9,0.98438895,1,0,2491
12825,9,4,0.9879581,0,0,2491
5225,9,9,0.9861092,1,0,2491
2779,9,9,0.984414,1,0,2491
16956,9,9,0.98783034,1,0,2491
1544,6,6,0.99722713,1,0,2491
18871,6,6,0.99736744,1,0,2491
18991,6,6,0.9946154,1,0,2491
7605,6,6,0.9974528,1,0,2491
19401,6,6,0.99717796,1,0,2491
10264,6,6,0.99756587,1,0,2491
14956,6,6,0.993676,1,0,2491
7517,6,6,0.9752231,1,0,2491
16358,6,6,0.9615839,1,0,2491
19339,6,1,0.9837392,0,0,2491
12137,6,6,0.9973084,1,0,2491
2718,6,6,0.9973393,1,0,2491
10923,6,6,0.9974196,1,0,2491
13624,6,6,0.9931591,1,0,2491
9742,6,6,0.994206,1,0,2491
2444,6,6,0.997148,1,0,2491
16227,6,6,0.9801245,1,0,2491
2378,6,6,0.997077,1,0,2491
4553,6,6,0.99663854,1,0,2491
2455,6,6,0.99330926,1,0,2491
16075,6,1,0.99217695,0,0,2491
6195,6,6,0.99673045,1,0,2491
13441,6,6,0.9850943,1,0,2491
14386,6,6,0.9951113,1,0,2491
20238,6,10,0.4854924,0,0,2491
10536,6,6,0.9970222,1,0,2491
6338,6,6,0.99743915,1,0,2491
11457,6,6,0.9876061,1,0,2491
226,6,6,0.99739814,1,0,2491
16169,6,6,0.9973978,1,0,2491
1611,6,6,0.9975236,1,0,2491
19505,6,6,0.997299,1,0,2491
10961,6,0,0.72703844,0,0,2491
2415,6,3,0.70852524,0,0,2491
16523,6,6,0.9972519,1,0,2491
14697,6,10,0.9861624,0,0,2491
16064,6,6,0.96235037,1,0,2491
11882,6,0,0.977459,0,0,2491
18159,6,1,0.9950294,0,0,2491
4032,6,6,0.99737585,1,0,2491
4281,6,1,0.9960238,0,0,2491
16066,6,6,0.99746007,1,0,2491
17727,6,7,0.9926294,0,0,2491
13954,6,1,0.98727554,0,0,2491
11797,6,6,0.9973882,1,0,2491
19633,6,6,0.9972012,1,0,2491
14571,6,9,0.88494766,0,0,2491
17653,6,6,0.99568605,1,0,2491
11146,6,5,0.9820123,0,0,2491
19876,6,6,0.9840387,1,0,2491
515,6,6,0.9971209,1,0,2491
12446,0,3,0.95520574,0,0,2491
17890,0,10,0.8268186,0,0,2491
10019,0,0,0.9330408,1,0,2491
4683,0,0,0.9933601,1,0,2491
9885,0,0,0.94550025,1,0,2491
4015,0,0,0.9925459,1,0,2491
18149,0,0,0.982739,1,0,2491
8557,0,0,0.9932334,1,0,2491
2027,0,0,0.9451063,1,0,2491
15543,0,0,0.993624,1,0,2491
21565,0,4,0.65102077,0,0,2491
7434,0,3,0.3881351,0,0,2491
14976,0,0,0.9753024,1,0,2491
10740,0,0,0.9502134,1,0,2491
8645,0,0,0.9805761,1,0,2491
8359,0,4,0.95465153,0,0,2491
182,0,0,0.99216896,1,0,2491
7226,0,2,0.9583122,0,0,2491
6633,0,9,0.47006357,0,0,2491
19701,0,0,0.71296453,1,0,2491
21733,0,1,0.7734189,0,0,2491
2623,0,0,0.7066512,1,0,2491
731,0,0,0.9855516,1,0,2491
2428,0,6,0.41441977,0,0,2491
17881,0,0,0.66183764,1,0,2491
14931,0,5,0.65597826,0,0,2491
10678,0,0,0.9859211,1,0,2491
6754,0,8,0.6280219,0,0,2491
5947,0,0,0.99242824,1,0,2491
3807,0,0,0.9685749,1,0,2491
19885,0,4,0.35867664,0,0,2491
12812,0,0,0.98998415,1,0,2491
3798,0,0,0.9926109,1,0,2491
18520,0,0,0.5222477,1,0,2491
14742,0,3,0.68333256,0,0,2491
9663,0,0,0.62335896,1,0,2491
15914,0,0,0.8357605,1,0,2491
12130,0,0,0.9501741,1,0,2491
21364,0,0,0.94194984,1,0,2491
5881,0,3,0.72700745,0,0,2491
18891,0,0,0.94167495,1,0,2491
12283,0,0,0.9654254,1,0,2491
9988,0,0,0.97635204,1,0,2491
2130,0,4,0.68635035,0,0,2491
2131,0,2,0.932028,0,0,2491
3507,5,5,0.9889037,1,0,2491
21085,5,3,0.8127296,0,0,2491
11640,5,5,0.9960521,1,0,2491
15230,5,5,0.9956234,1,0,2491
14430,5,5,0.9911418,1,0,2491
20618,5,5,0.9956577,1,0,2491
20106,5,5,0.994856,1,0,2491
19781,5,5,0.99638075,1,0,2491
4533,5,5,0.9944463,1,0,2491
18504,5,5,0.99474585,1,0,2491
21420,5,5,0.9312065,1,0,2491
3723,5,5,0.9967871,1,0,2491
16591,5,5,0.9968802,1,0,2491
9975,5,10,0.99681926,0,0,2491
13495,5,5,0.9966107,1,0,2491
9658,5,5,0.9965862,1,0,2491
5342,5,5,0.94473904,1,0,2491
11748,5,5,0.9959086,1,0,2491
4167,5,2,0.9957183,0,0,2491
7844,5,5,0.9962637,1,0,2491
1617,5,5,0.99535394,1,0,2491
11329,5,5,0.99673647,1,0,2491
11967,5,3,0.7376285,0,0,2491
16050,5,10,0.99667645,0,0,2491
5148,5,7,0.94503915,0,0,2491
886,5,3,0.99532783,0,0,2491
18719,5,5,0.99654824,1,0,2491
2088,5,5,0.9904957,1,0,2491
16907,5,5,0.9950911,1,0,2491
14938,5,5,0.99594396,1,0,2491
3272,5,8,0.9967591,0,0,2491
16721,5,5,0.98183596,1,0,2491
11672,5,5,0.99301046,1,0,2491
17993,5,5,0.9954081,1,0,2491
14604,5,5,0.9713936,1,0,2491
11190,5,5,0.99640995,1,0,2491
5261,5,7,0.8747048,0,0,2491
30,5,5,0.9944464,1,0,2491
5346,5,5,0.9969254,1,0,2491
20500,5,4,0.9956033,0,0,2491
17892,5,5,0.9964108,1,0,2491
12693,5,5,0.98929965,1,0,2491
291,5,5,0.953322,1,0,2491
2781,5,5,0.9805925,1,0,2491
5158,5,1,0.29645917,0,0,2491
10747,5,5,0.99628794,1,0,2491
7886,5,8,0.9959091,0,0,2491
334,5,5,0.9965108,1,0,2491
18238,5,5,0.99441165,1,0,2491
20620,5,5,0.9925142,1,0,2491
16293,5,5,0.99688786,1,0,2491
20963,5,5,0.99656016,1,0,2491
5905,5,5,0.99615955,1,0,2491
8779,2,2,0.9937256,1,0,2492
123,2,2,0.99417603,1,0,2492
21433,2,2,0.98918587,1,0,2492
12419,2,0,0.9907795,0,0,2492
5048,2,8,0.83704466,0,0,2492
5775,2,2,0.9934168,1,0,2492
3551,2,2,0.9918011,1,0,2492
19512,2,2,0.984735,1,0,2492
1076,2,8,0.9943508,0,0,2492
2711,2,2,0.99216557,1,0,2492
19988,2,2,0.9943901,1,0,2492
13682,2,2,0.5778879,1,0,2492
6640,2,2,0.9942835,1,0,2492
3284,2,9,0.6085503,0,0,2492
18030,2,2,0.9951351,1,0,2492
1025,2,2,0.9886929,1,0,2492
4168,2,2,0.9889198,1,0,2492
21954,2,2,0.9948066,1,0,2492
5733,2,1,0.9917979,0,0,2492
14251,2,2,0.9883887,1,0,2492
3655,2,2,0.9932207,1,0,2492
2674,2,2,0.99338347,1,0,2492
10648,2,2,0.99460393,1,0,2492
18701,2,2,0.9927886,1,0,2492
11805,2,2,0.9935272,1,0,2492
6426,2,2,0.9636664,1,0,2492
10403,2,1,0.88744193,0,0,2492
7822,2,2,0.99440336,1,0,2492
18503,2,2,0.96710557,1,0,2492
7102,2,2,0.991856,1,0,2492
11166,2,2,0.99049735,1,0,2492
5077,2,2,0.9849465,1,0,2492
8659,2,2,0.9947885,1,0,2492
18295,2,2,0.9881187,1,0,2492
20486,2,2,0.9929255,1,0,2492
20075,2,4,0.9950518,0,0,2492
6467,2,3,0.95420444,0,0,2492
16550,2,2,0.99424696,1,0,2492
13143,2,2,0.9804693,1,0,2492
12276,2,2,0.9619234,1,0,2492
6177,2,2,0.9924384,1,0,2492
11850,2,2,0.9947279,1,0,2492
16179,2,2,0.9926547,1,0,2492
9323,2,2,0.99210465,1,0,2492
4260,2,2,0.9951473,1,0,2492
9857,2,2,0.9920879,1,0,2492
18099,2,2,0.99173534,1,0,2492
15536,2,2,0.9939359,1,0,2492
152,2,4,0.9361969,0,0,2492
21061,2,2,0.993117,1,0,2492
10590,2,2,0.9925567,1,0,2492
6177,2,2,0.9924384,1,0,2492
18197,2,2,0.9909826,1,0,2492
13781,2,2,0.9921262,1,0,2492
7213,2,2,0.9922368,1,0,2492
10752,2,8,0.9940859,0,0,2492
6936,2,2,0.9951841,1,0,2492
13513,2,2,0.99505746,1,0,2492
2324,2,2,0.9928665,1,0,2492
6784,2,2,0.982003,1,0,2492
6501,2,2,0.9945445,1,0,2492
21744,2,2,0.9935494,1,0,2492
5192,2,7,0.7074035,0,0,2492
9319,2,2,0.9944754,1,0,2492
2255,2,2,0.9947805,1,0,2492
15823,2,2,0.99284005,1,0,2492
11067,2,2,0.99360967,1,0,2492
8277,2,2,0.99444675,1,0,2492
16712,2,5,0.64503896,0,0,2492
11215,2,2,0.99480045,1,0,2492
2659,2,2,0.9879533,1,0,2492
13513,2,0,0.99505746,0,0,2492
7906,2,2,0.9919328,1,0,2492
2010,2,2,0.99396956,1,0,2492
2114,2,2,0.9309077,1,0,2492
14738,2,2,0.9720571,1,0,2492
7260,2,2,0.9838219,1,0,2492
633,2,3,0.942359,0,0,2492
9729,2,2,0.63789415,1,0,2492
10709,2,9,0.9875057,0,0,2492
21412,2,2,0.9941251,1,0,2492
4517,2,2,0.9909691,1,0,2492
20001,2,2,0.99135876,1,0,2492
14180,2,2,0.9645787,1,0,2492
10270,2,2,0.9896365,1,0,2492
17840,10,10,0.9960945,1,0,2492
5791,10,10,0.9966342,1,0,2492
13831,10,10,0.99280083,1,0,2492
4878,10,10,0.994105,1,0,2492
19380,10,4,0.9919138,0,0,2492
8387,10,10,0.99649435,1,0,2492
21880,10,10,0.99603623,1,0,2492
8104,10,10,0.9953471,1,0,2492
2024,10,10,0.9959929,1,0,2492
21640,10,10,0.99648917,1,0,2492
7873,10,3,0.9422834,0,0,2492
7170,10,10,0.95687824,1,0,2492
17827,10,10,0.9956039,1,0,2492
14173,10,10,0.99573493,1,0,2492
14399,10,10,0.99529594,1,0,2492
2186,10,2,0.9968646,0,0,2492
9812,10,6,0.9954247,0,0,2492
20746,10,10,0.99448436,1,0,2492
19080,10,10,0.9821685,1,0,2492
20390,10,10,0.9957308,1,0,2492
6581,10,10,0.9941703,1,0,2492
16683,10,10,0.9863928,1,0,2492
12103,10,10,0.9964888,1,0,2492
8691,10,10,0.9961875,1,0,2492
9621,10,10,0.9964462,1,0,2492
7946,10,10,0.99593395,1,0,2492
7374,10,10,0.9938498,1,0,2492
928,10,10,0.99387074,1,0,2492
11717,10,10,0.9965139,1,0,2492
21201,10,10,0.9912305,1,0,2492
19509,10,10,0.90825313,1,0,2492
5894,10,10,0.99520785,1,0,2492
11717,10,10,0.9965139,1,0,2492
4271,10,10,0.99672985,1,0,2492
605,10,10,0.9820968,1,0,2492
5997,10,10,0.9961117,1,0,2492
5815,10,10,0.9966575,1,0,2492
5904,10,10,0.9963426,1,0,2492
15850,10,10,0.9927779,1,0,2492
396,10,6,0.9880626,0,0,2492
10132,10,8,0.9963619,0,0,2492
9373,10,10,0.9789763,1,0,2492
18814,10,10,0.9953625,1,0,2492
20475,10,10,0.9741121,1,0,2492
17003,10,10,0.9891642,1,0,2492
21619,10,8,0.78405166,0,0,2492
16670,10,10,0.99656504,1,0,2492
15299,10,9,0.9963959,0,0,2492
2164,10,10,0.99570894,1,0,2492
8392,10,10,0.9963224,1,0,2492
6291,10,10,0.9964863,1,0,2492
1651,10,10,0.99528307,1,0,2492
11148,10,10,0.996581,1,0,2492
12897,10,10,0.9962398,1,0,2492
20350,10,10,0.9966271,1,0,2492
14403,10,10,0.9967175,1,0,2492
1496,10,10,0.99669147,1,0,2492
17410,10,10,0.7022071,1,0,2492
11230,10,10,0.9950918,1,0,2492
11180,10,8,0.996393,0,0,2492
77,10,10,0.99677414,1,0,2492
12572,10,10,0.9947076,1,0,2492
12031,10,10,0.99646723,1,0,2492
14772,10,10,0.9575421,1,0,2492
14173,10,10,0.99573493,1,0,2492
14330,1,5,0.98755383,0,0,2492
14440,1,1,0.9949917,1,0,2492
