seller_id,regime,n_stores,n_items_target,n_items_actual,method,eta,tilt,gt_segment,seller_accuracy
1326,diversified,5,30,30,A_real,0.0,easy,6,0.8666666666666667
1327,diversified,5,30,30,A_real,0.0,neutral,3,0.8
1328,diversified,5,30,30,A_real,0.0,hard,7,0.9333333333333333
1329,diversified,5,30,30,A_real,0.0,easy,8,0.8666666666666667
1330,diversified,5,30,30,A_real,0.0,neutral,6,0.9
1331,diversified,5,30,30,A_real,0.0,hard,3,0.8333333333333334
1332,diversified,5,30,30,A_real,0.0,easy,2,0.9
1333,diversified,5,30,30,A_real,0.0,neutral,1,0.9
1334,diversified,5,30,30,A_real,0.0,hard,3,0.9333333333333333
1335,diversified,5,30,30,A_real,0.0,easy,6,0.9
1336,diversified,5,30,30,A_real,0.0,neutral,0,0.8666666666666667
1337,diversified,5,30,30,A_real,0.0,hard,9,0.9
1338,diversified,5,30,30,A_real,0.0,easy,8,0.9333333333333333
1339,diversified,5,30,30,A_real,0.0,neutral,0,0.7666666666666667
1340,diversified,5,30,30,A_real,0.0,hard,9,0.9333333333333333
1341,diversified,5,30,30,A_real,0.0,easy,1,0.9
1342,diversified,5,30,30,A_real,0.0,neutral,1,0.9
1343,diversified,5,30,30,A_real,0.0,hard,7,0.8333333333333334
1344,diversified,5,30,30,A_real,0.0,easy,5,0.8333333333333334
1345,diversified,5,30,30,A_real,0.0,neutral,5,0.8333333333333334
1346,diversified,5,30,30,A_real,0.0,hard,4,0.8666666666666667
1347,diversified,5,30,30,A_real,0.0,easy,5,0.7333333333333333
1348,diversified,5,30,30,A_real,0.0,neutral,0,0.9666666666666667
1349,diversified,5,30,30,A_real,0.0,hard,0,0.8
1350,diversified,5,30,30,A_real,0.0,easy,5,0.7666666666666667
1351,diversified,5,30,30,A_real,0.0,neutral,7,0.8333333333333334
1352,diversified,5,30,30,A_real,0.0,hard,3,0.9666666666666667
1353,diversified,5,30,30,A_real,0.0,easy,5,0.8
1354,diversified,5,30,30,A_real,0.0,neutral,8,0.8333333333333334
1355,diversified,5,30,30,A_real,0.0,hard,9,0.8666666666666667
1356,diversified,5,30,30,A_real,0.0,easy,6,0.8666666666666667
1357,diversified,5,30,30,A_real,0.0,neutral,10,0.9
1358,diversified,5,30,30,A_real,0.0,hard,9,0.8
1359,diversified,5,30,30,A_real,0.0,easy,10,0.8666666666666667
1360,diversified,5,100,100,A_real,0.0,easy,1,0.84
1361,diversified,5,100,100,A_real,0.0,neutral,0,0.91
1362,diversified,5,100,100,A_real,0.0,hard,7,0.82
1363,diversified,5,100,100,A_real,0.0,easy,8,0.86
1364,diversified,5,100,100,A_real,0.0,neutral,4,0.87
1365,diversified,5,100,100,A_real,0.0,hard,7,0.82
1366,diversified,5,100,100,A_real,0.0,easy,1,0.9
1367,diversified,5,100,100,A_real,0.0,neutral,0,0.86
1368,diversified,5,100,100,A_real,0.0,hard,7,0.81
1369,diversified,5,100,100,A_real,0.0,easy,10,0.89
1370,diversified,5,100,100,A_real,0.0,neutral,8,0.84
1371,diversified,5,100,100,A_real,0.0,hard,3,0.91
1372,diversified,5,100,100,A_real,0.0,easy,10,0.86
1373,diversified,5,100,100,A_real,0.0,neutral,3,0.88
1374,diversified,5,100,100,A_real,0.0,hard,9,0.86
1375,diversified,5,100,100,A_real,0.0,easy,6,0.89
1376,diversified,5,100,100,A_real,0.0,neutral,10,0.87
1377,diversified,5,100,100,A_real,0.0,hard,4,0.87
1378,diversified,5,100,100,A_real,0.0,easy,10,0.84
1379,diversified,5,100,100,A_real,0.0,neutral,3,0.95
1380,diversified,5,100,100,A_real,0.0,hard,4,0.84
1381,diversified,5,100,100,A_real,0.0,easy,2,0.85
1382,diversified,5,100,100,A_real,0.0,neutral,4,0.89
1383,diversified,5,100,100,A_real,0.0,hard,4,0.87
1384,diversified,5,100,100,A_real,0.0,easy,2,0.83
1385,diversified,5,100,100,A_real,0.0,neutral,9,0.84
1386,diversified,5,100,100,A_real,0.0,hard,0,0.9
1387,diversified,5,100,100,A_real,0.0,easy,8,0.89
1388,diversified,5,100,100,A_real,0.0,neutral,4,0.9
1389,diversified,5,100,100,A_real,0.0,hard,4,0.87
1390,diversified,5,100,100,A_real,0.0,easy,8,0.88
1391,diversified,5,100,100,A_real,0.0,neutral,2,0.85
1392,diversified,5,100,100,A_real,0.0,hard,7,0.88
1393,diversified,5,100,100,A_real,0.0,easy,6,0.89
1394,diversified,5,100,100,A_real,0.0,neutral,0,0.83
1395,diversified,5,100,100,A_real,0.0,hard,4,0.83
1396,diversified,5,100,100,A_real,0.0,easy,6,0.92
1397,diversified,5,100,100,A_real,0.0,neutral,5,0.93
1398,diversified,5,100,100,A_real,0.0,hard,0,0.8
1399,diversified,5,100,100,A_real,0.0,easy,6,0.84
1400,diversified,5,300,300,A_real,0.0,easy,1,0.9366666666666666
1401,diversified,5,300,300,A_real,0.0,neutral,7,0.9
1402,diversified,5,300,300,A_real,0.0,hard,0,0.8933333333333333
1403,diversified,5,300,300,A_real,0.0,easy,8,0.8566666666666667
1404,diversified,5,300,300,A_real,0.0,neutral,2,0.8633333333333333
1405,diversified,5,300,300,A_real,0.0,hard,3,0.87
1406,diversified,5,300,300,A_real,0.0,easy,1,0.8933333333333333
1407,diversified,5,300,300,A_real,0.0,neutral,8,0.8733333333333333
1408,diversified,5,300,300,A_real,0.0,hard,9,0.85
1409,diversified,5,300,300,A_real,0.0,easy,6,0.8733333333333333
1410,diversified,5,300,300,A_real,0.0,neutral,4,0.8766666666666667
1411,diversified,5,300,300,A_real,0.0,hard,9,0.8466666666666667
1412,diversified,5,300,300,A_real,0.0,easy,8,0.91
1413,diversified,5,300,300,A_real,0.0,neutral,9,0.8533333333333334
1414,diversified,5,300,300,A_real,0.0,hard,9,0.8533333333333334
1415,diversified,5,300,300,A_real,0.0,easy,2,0.9066666666666666
1416,diversified,5,300,300,A_real,0.0,neutral,1,0.9066666666666666
1417,diversified,5,300,300,A_real,0.0,hard,4,0.8633333333333333
1418,diversified,5,300,300,A_real,0.0,easy,2,0.86
1419,diversified,5,300,300,A_real,0.0,neutral,8,0.8966666666666666
1420,diversified,5,300,300,A_real,0.0,hard,0,0.8866666666666667
1421,diversified,5,300,300,A_real,0.0,easy,8,0.88
1422,diversified,5,300,300,A_real,0.0,neutral,7,0.91
1423,diversified,5,300,300,A_real,0.0,hard,0,0.87
1424,diversified,5,300,300,A_real,0.0,easy,1,0.8633333333333333
1425,diversified,5,300,300,A_real,0.0,neutral,10,0.8733333333333333
1426,diversified,5,300,300,A_real,0.0,hard,0,0.8566666666666667
1427,diversified,5,300,300,A_real,0.0,easy,6,0.9233333333333333
1428,diversified,5,300,300,A_real,0.0,neutral,0,0.89
1429,diversified,5,300,300,A_real,0.0,hard,0,0.89
1430,diversified,5,300,300,A_real,0.0,easy,10,0.8966666666666666
1431,diversified,5,300,300,A_real,0.0,neutral,0,0.8666666666666667
1432,diversified,5,300,300,A_real,0.0,hard,3,0.8433333333333334
1433,diversified,5,300,300,A_real,0.0,easy,2,0.9066666666666666
1434,diversified,5,300,300,A_real,0.0,neutral,4,0.83
1435,diversified,5,300,300,A_real,0.0,hard,3,0.8566666666666667
1436,diversified,5,300,300,A_real,0.0,easy,8,0.8733333333333333
1437,diversified,5,300,300,A_real,0.0,neutral,8,0.8666666666666667
1438,diversified,5,300,300,A_real,0.0,hard,0,0.91
1439,diversified,5,300,300,A_real,0.0,easy,6,0.84
1440,focused,1,30,30,B_noise,0.15,easy,1,0.8333333333333334
1441,focused,1,30,30,B_noise,0.15,neutral,4,0.7333333333333333
1442,focused,1,30,30,B_noise,0.15,hard,9,0.8333333333333334
1443,focused,1,30,30,B_noise,0.15,easy,10,0.8333333333333334
1444,focused,1,30,30,B_noise,0.15,neutral,1,0.7
1445,focused,1,30,30,B_noise,0.15,hard,3,0.6333333333333333
1446,focused,1,30,30,B_noise,0.15,easy,5,0.9
1447,focused,1,30,30,B_noise,0.15,neutral,0,0.6333333333333333
1448,focused,1,30,30,B_noise,0.15,hard,7,0.7333333333333333
1449,focused,1,30,30,B_noise,0.15,easy,8,0.8
1450,focused,1,30,30,B_noise,0.15,neutral,5,0.7666666666666667
1451,focused,1,30,30,B_noise,0.15,hard,4,0.6666666666666666
1452,focused,1,30,30,B_noise,0.15,easy,6,0.7333333333333333
1453,focused,1,30,30,B_noise,0.15,neutral,6,0.7333333333333333
1454,focused,1,30,30,B_noise,0.15,hard,7,0.7
1455,focused,1,30,30,B_noise,0.15,easy,6,0.7333333333333333
1456,focused,1,30,30,B_noise,0.15,neutral,8,0.8
1457,focused,1,30,30,B_noise,0.15,hard,4,0.6666666666666666
1458,focused,1,30,30,B_noise,0.15,easy,2,0.9333333333333333
1459,focused,1,30,30,B_noise,0.15,neutral,9,0.7333333333333333
1460,focused,1,30,30,B_noise,0.15,hard,7,0.8666666666666667
1461,focused,1,30,30,B_noise,0.15,easy,1,0.6666666666666666
1462,focused,1,30,30,B_noise,0.15,neutral,8,0.6666666666666666
1463,focused,1,30,30,B_noise,0.15,hard,3,0.6666666666666666
1464,focused,1,30,30,B_noise,0.15,easy,8,0.7333333333333333
1465,focused,1,30,30,B_noise,0.15,neutral,0,0.8
1466,focused,1,30,30,B_noise,0.15,hard,7,0.7
1467,focused,1,30,30,B_noise,0.15,easy,5,0.8333333333333334
1468,focused,1,30,30,B_noise,0.15,neutral,2,1.0
1469,focused,1,30,30,B_noise,0.15,hard,0,0.6666666666666666
1470,focused,1,30,30,B_noise,0.15,easy,10,0.9
1471,focused,1,30,30,B_noise,0.15,neutral,5,0.8333333333333334
1472,focused,1,30,30,B_noise,0.15,hard,0,0.8333333333333334
1473,focused,1,30,30,B_noise,0.15,easy,8,0.8
1474,focused,1,30,30,B_noise,0.15,neutral,3,0.6333333333333333
1475,focused,1,30,30,B_noise,0.15,hard,9,0.7333333333333333
1476,focused,1,30,30,B_noise,0.15,easy,8,0.7333333333333333
1477,focused,1,30,30,B_noise,0.15,neutral,3,0.6666666666666666
1478,focused,1,30,30,B_noise,0.15,hard,7,0.8
1479,focused,1,30,30,B_noise,0.15,easy,6,0.7666666666666667
1480,focused,1,100,100,B_noise,0.15,easy,6,0.72
1481,focused,1,100,100,B_noise,0.15,neutral,8,0.87
1482,focused,1,100,100,B_noise,0.15,hard,3,0.57
1483,focused,1,100,100,B_noise,0.15,easy,8,0.8
1484,focused,1,100,100,B_noise,0.15,neutral,10,0.84
1485,focused,1,100,100,B_noise,0.15,hard,9,0.73
1486,focused,1,100,100,B_noise,0.15,easy,8,0.78
1487,focused,1,100,100,B_noise,0.15,neutral,0,0.67
1488,focused,1,100,100,B_noise,0.15,hard,7,0.71
1489,focused,1,100,100,B_noise,0.15,easy,8,0.78
1490,focused,1,100,100,B_noise,0.15,neutral,4,0.81
1491,focused,1,100,100,B_noise,0.15,hard,3,0.62
1492,focused,1,100,100,B_noise,0.15,easy,2,0.71
1493,focused,1,100,100,B_noise,0.15,neutral,6,0.82
1494,focused,1,100,100,B_noise,0.15,hard,0,0.7
1495,focused,1,100,100,B_noise,0.15,easy,5,0.86
1496,focused,1,100,100,B_noise,0.15,neutral,5,0.81
1497,focused,1,100,100,B_noise,0.15,hard,7,0.7
1498,focused,1,100,100,B_noise,0.15,easy,10,0.86
1499,focused,1,100,100,B_noise,0.15,neutral,9,0.78
1500,focused,1,100,100,B_noise,0.15,hard,4,0.64
1501,focused,1,100,100,B_noise,0.15,easy,2,0.76
1502,focused,1,100,100,B_noise,0.15,neutral,1,0.79
1503,focused,1,100,100,B_noise,0.15,hard,4,0.72
1504,focused,1,100,100,B_noise,0.15,easy,6,0.78
1505,focused,1,100,100,B_noise,0.15,neutral,4,0.67
1506,focused,1,100,100,B_noise,0.15,hard,7,0.72
1507,focused,1,100,100,B_noise,0.15,easy,2,0.8
1508,focused,1,100,100,B_noise,0.15,neutral,6,0.78
1509,focused,1,100,100,B_noise,0.15,hard,0,0.71
1510,focused,1,100,100,B_noise,0.15,easy,2,0.76
1511,focused,1,100,100,B_noise,0.15,neutral,5,0.78
1512,focused,1,100,100,B_noise,0.15,hard,4,0.67
1513,focused,1,100,100,B_noise,0.15,easy,2,0.7
1514,focused,1,100,100,B_noise,0.15,neutral,4,0.69
1515,focused,1,100,100,B_noise,0.15,hard,0,0.67
1516,focused,1,100,100,B_noise,0.15,easy,5,0.84
1517,focused,1,100,100,B_noise,0.15,neutral,0,0.77
1518,focused,1,100,100,B_noise,0.15,hard,0,0.72
1519,focused,1,100,100,B_noise,0.15,easy,10,0.81
1520,focused,1,300,300,B_noise,0.15,easy,5,0.8566666666666667
1521,focused,1,300,300,B_noise,0.15,neutral,5,0.8066666666666666
1522,focused,1,300,300,B_noise,0.15,hard,9,0.7933333333333333
1523,focused,1,300,300,B_noise,0.15,easy,10,0.82
1524,focused,1,300,300,B_noise,0.15,neutral,8,0.7733333333333333
1525,focused,1,300,300,B_noise,0.15,hard,3,0.68
1526,focused,1,300,300,B_noise,0.15,easy,1,0.83
1527,focused,1,300,300,B_noise,0.15,neutral,5,0.82
1528,focused,1,300,300,B_noise,0.15,hard,4,0.7
1529,focused,1,300,300,B_noise,0.15,easy,2,0.7466666666666667
1530,focused,1,300,300,B_noise,0.15,neutral,8,0.7833333333333333
1531,focused,1,300,300,B_noise,0.15,hard,4,0.6566666666666666
1532,focused,1,300,300,B_noise,0.15,easy,6,0.7133333333333334
1533,focused,1,300,300,B_noise,0.15,neutral,9,0.7866666666666666
1534,focused,1,300,300,B_noise,0.15,hard,9,0.8033333333333333
1535,focused,1,300,300,B_noise,0.15,easy,6,0.7833333333333333
1536,focused,1,300,300,B_noise,0.15,neutral,8,0.7966666666666666
1537,focused,1,300,300,B_noise,0.15,hard,0,0.7466666666666667
1538,focused,1,300,300,B_noise,0.15,easy,10,0.79
1539,focused,1,300,300,B_noise,0.15,neutral,7,0.74
1540,focused,1,300,300,B_noise,0.15,hard,4,0.6633333333333333
1541,focused,1,300,300,B_noise,0.15,easy,2,0.74
1542,focused,1,300,300,B_noise,0.15,neutral,3,0.6566666666666666
1543,focused,1,300,300,B_noise,0.15,hard,7,0.7333333333333333
1544,focused,1,300,300,B_noise,0.15,easy,6,0.7233333333333334
1545,focused,1,300,300,B_noise,0.15,neutral,9,0.78
1546,focused,1,300,300,B_noise,0.15,hard,0,0.67
1547,focused,1,300,300,B_noise,0.15,easy,6,0.8066666666666666
1548,focused,1,300,300,B_noise,0.15,neutral,2,0.7566666666666667
1549,focused,1,300,300,B_noise,0.15,hard,9,0.7233333333333334
1550,focused,1,300,300,B_noise,0.15,easy,8,0.8166666666666667
1551,focused,1,300,300,B_noise,0.15,neutral,7,0.6666666666666666
1552,focused,1,300,300,B_noise,0.15,hard,4,0.7066666666666667
1553,focused,1,300,300,B_noise,0.15,easy,1,0.7833333333333333
1554,focused,1,300,300,B_noise,0.15,neutral,2,0.7733333333333333
1555,focused,1,300,300,B_noise,0.15,hard,3,0.58
1556,focused,1,300,300,B_noise,0.15,easy,8,0.8133333333333334
1557,focused,1,300,300,B_noise,0.15,neutral,1,0.7633333333333333
1558,focused,1,300,300,B_noise,0.15,hard,4,0.7033333333333334
1559,focused,1,300,300,B_noise,0.15,easy,10,0.7833333333333333
1560,focused,2,30,30,B_noise,0.15,easy,5,0.9333333333333333
1561,focused,2,30,30,B_noise,0.15,neutral,0,0.7
1562,focused,2,30,30,B_noise,0.15,hard,3,0.6
1563,focused,2,30,30,B_noise,0.15,easy,10,0.9
1564,focused,2,30,30,B_noise,0.15,neutral,8,0.7
1565,focused,2,30,30,B_noise,0.15,hard,7,0.7
1566,focused,2,30,30,B_noise,0.15,easy,5,0.7333333333333333
1567,focused,2,30,30,B_noise,0.15,neutral,5,0.7333333333333333
1568,focused,2,30,30,B_noise,0.15,hard,9,0.7666666666666667
1569,focused,2,30,30,B_noise,0.15,easy,8,0.8
1570,focused,2,30,30,B_noise,0.15,neutral,7,0.7333333333333333
1571,focused,2,30,30,B_noise,0.15,hard,7,0.7
1572,focused,2,30,30,B_noise,0.15,easy,10,0.8666666666666667
1573,focused,2,30,30,B_noise,0.15,neutral,6,0.6666666666666666
1574,focused,2,30,30,B_noise,0.15,hard,0,0.7666666666666667
1575,focused,2,30,30,B_noise,0.15,easy,10,0.8333333333333334
1576,focused,2,30,30,B_noise,0.15,neutral,6,0.8333333333333334
1577,focused,2,30,30,B_noise,0.15,hard,9,0.7
1578,focused,2,30,30,B_noise,0.15,easy,10,0.9
1579,focused,2,30,30,B_noise,0.15,neutral,0,0.6666666666666666
1580,focused,2,30,30,B_noise,0.15,hard,9,0.8
1581,focused,2,30,30,B_noise,0.15,easy,1,0.6
1582,focused,2,30,30,B_noise,0.15,neutral,7,0.7333333333333333
1583,focused,2,30,30,B_noise,0.15,hard,4,0.8
1584,focused,2,30,30,B_noise,0.15,easy,8,0.6
1585,focused,2,30,30,B_noise,0.15,neutral,0,0.7666666666666667
1586,focused,2,30,30,B_noise,0.15,hard,0,0.7
1587,focused,2,30,30,B_noise,0.15,easy,1,0.8666666666666667
1588,focused,2,30,30,B_noise,0.15,neutral,8,0.8333333333333334
1589,focused,2,30,30,B_noise,0.15,hard,3,0.6
1590,focused,2,30,30,B_noise,0.15,easy,2,0.7666666666666667
1591,focused,2,30,30,B_noise,0.15,neutral,5,0.9
1592,focused,2,30,30,B_noise,0.15,hard,7,0.6333333333333333
1593,focused,2,30,30,B_noise,0.15,easy,5,0.9
1594,focused,2,30,30,B_noise,0.15,neutral,6,0.7666666666666667
1595,focused,2,30,30,B_noise,0.15,hard,9,0.8333333333333334
1596,focused,2,30,30,B_noise,0.15,easy,5,0.8
1597,focused,2,30,30,B_noise,0.15,neutral,9,0.8333333333333334
1598,focused,2,30,30,B_noise,0.15,hard,9,0.7666666666666667
1599,focused,2,30,30,B_noise,0.15,easy,8,0.6333333333333333
1600,focused,2,100,100,B_noise,0.15,easy,8,0.84
1601,focused,2,100,100,B_noise,0.15,neutral,7,0.6
1602,focused,2,100,100,B_noise,0.15,hard,0,0.74
1603,focused,2,100,100,B_noise,0.15,easy,2,0.78
1604,focused,2,100,100,B_noise,0.15,neutral,10,0.78
1605,focused,2,100,100,B_noise,0.15,hard,0,0.81
1606,focused,2,100,100,B_noise,0.15,easy,5,0.77
1607,focused,2,100,100,B_noise,0.15,neutral,7,0.7
1608,focused,2,100,100,B_noise,0.15,hard,7,0.78
1609,focused,2,100,100,B_noise,0.15,easy,8,0.83
1610,focused,2,100,100,B_noise,0.15,neutral,2,0.77
1611,focused,2,100,100,B_noise,0.15,hard,0,0.69
1612,focused,2,100,100,B_noise,0.15,easy,10,0.82
1613,focused,2,100,100,B_noise,0.15,neutral,3,0.61
1614,focused,2,100,100,B_noise,0.15,hard,9,0.74
1615,focused,2,100,100,B_noise,0.15,easy,2,0.72
1616,focused,2,100,100,B_noise,0.15,neutral,10,0.7
1617,focused,2,100,100,B_noise,0.15,hard,3,0.65
1618,focused,2,100,100,B_noise,0.15,easy,1,0.88
1619,focused,2,100,100,B_noise,0.15,neutral,8,0.83
1620,focused,2,100,100,B_noise,0.15,hard,0,0.74
1621,focused,2,100,100,B_noise,0.15,easy,6,0.77
1622,focused,2,100,100,B_noise,0.15,neutral,0,0.7
1623,focused,2,100,100,B_noise,0.15,hard,3,0.73
1624,focused,2,100,100,B_noise,0.15,easy,5,0.74
1625,focused,2,100,100,B_noise,0.15,neutral,7,0.75
1626,focused,2,100,100,B_noise,0.15,hard,4,0.76
1627,focused,2,100,100,B_noise,0.15,easy,10,0.78
1628,focused,2,100,100,B_noise,0.15,neutral,3,0.59
1629,focused,2,100,100,B_noise,0.15,hard,7,0.73
1630,focused,2,100,100,B_noise,0.15,easy,1,0.78
1631,focused,2,100,100,B_noise,0.15,neutral,6,0.69
1632,focused,2,100,100,B_noise,0.15,hard,4,0.76
1633,focused,2,100,100,B_noise,0.15,easy,6,0.83
1634,focused,2,100,100,B_noise,0.15,neutral,7,0.74
1635,focused,2,100,100,B_noise,0.15,hard,9,0.79
1636,focused,2,100,100,B_noise,0.15,easy,8,0.85
1637,focused,2,100,100,B_noise,0.15,neutral,10,0.77
1638,focused,2,100,100,B_noise,0.15,hard,9,0.74
1639,focused,2,100,100,B_noise,0.15,easy,2,0.77
1640,focused,2,300,300,B_noise,0.15,easy,1,0.85
1641,focused,2,300,300,B_noise,0.15,neutral,2,0.75
1642,focused,2,300,300,B_noise,0.15,hard,0,0.72
1643,focused,2,300,300,B_noise,0.15,easy,5,0.8366666666666667
1644,focused,2,300,300,B_noise,0.15,neutral,8,0.75
1645,focused,2,300,300,B_noise,0.15,hard,3,0.6433333333333333
1646,focused,2,300,300,B_noise,0.15,easy,6,0.7766666666666666
1647,focused,2,300,300,B_noise,0.15,neutral,0,0.6733333333333333
1648,focused,2,300,300,B_noise,0.15,hard,4,0.7233333333333334
1649,focused,2,300,300,B_noise,0.15,easy,5,0.7733333333333333
1650,focused,2,300,300,B_noise,0.15,neutral,9,0.76
1651,focused,2,300,300,B_noise,0.15,hard,4,0.7166666666666667
1652,focused,2,300,300,B_noise,0.15,easy,2,0.7433333333333333
1653,focused,2,300,300,B_noise,0.15,neutral,4,0.7233333333333334
1654,focused,2,300,300,B_noise,0.15,hard,3,0.6166666666666667
1655,focused,2,300,300,B_noise,0.15,easy,5,0.7866666666666666
1656,focused,2,300,300,B_noise,0.15,neutral,4,0.7233333333333334
1657,focused,2,300,300,B_noise,0.15,hard,7,0.73
1658,focused,2,300,300,B_noise,0.15,easy,5,0.8466666666666667
1659,focused,2,300,300,B_noise,0.15,neutral,9,0.7533333333333333
1660,focused,2,300,300,B_noise,0.15,hard,9,0.7633333333333333
1661,focused,2,300,300,B_noise,0.15,easy,5,0.8533333333333334
1662,focused,2,300,300,B_noise,0.15,neutral,1,0.79
1663,focused,2,300,300,B_noise,0.15,hard,7,0.7166666666666667
1664,focused,2,300,300,B_noise,0.15,easy,8,0.82
1665,focused,2,300,300,B_noise,0.15,neutral,3,0.59
1666,focused,2,300,300,B_noise,0.15,hard,9,0.76
1667,focused,2,300,300,B_noise,0.15,easy,5,0.8233333333333334
1668,focused,2,300,300,B_noise,0.15,neutral,4,0.75
1669,focused,2,300,300,B_noise,0.15,hard,3,0.6566666666666666
1670,focused,2,300,300,B_noise,0.15,easy,2,0.77
1671,focused,2,300,300,B_noise,0.15,neutral,2,0.7333333333333333
1672,focused,2,300,300,B_noise,0.15,hard,7,0.71
1673,focused,2,300,300,B_noise,0.15,easy,6,0.7633333333333333
1674,focused,2,300,300,B_noise,0.15,neutral,8,0.8033333333333333
1675,focused,2,300,300,B_noise,0.15,hard,9,0.7533333333333333
1676,focused,2,300,300,B_noise,0.15,easy,6,0.76
1677,focused,2,300,300,B_noise,0.15,neutral,10,0.7966666666666666
1678,focused,2,300,300,B_noise,0.15,hard,4,0.71
1679,focused,2,300,300,B_noise,0.15,easy,10,0.7533333333333333
1680,focused,3,30,30,B_noise,0.15,easy,5,0.8333333333333334
1681,focused,3,30,30,B_noise,0.15,neutral,4,0.7
1682,focused,3,30,30,B_noise,0.15,hard,0,0.5
1683,focused,3,30,30,B_noise,0.15,easy,10,0.8333333333333334
1684,focused,3,30,30,B_noise,0.15,neutral,4,0.7333333333333333
1685,focused,3,30,30,B_noise,0.15,hard,0,0.7
1686,focused,3,30,30,B_noise,0.15,easy,1,0.7
1687,focused,3,30,30,B_noise,0.15,neutral,7,0.5666666666666667
1688,focused,3,30,30,B_noise,0.15,hard,4,0.7
1689,focused,3,30,30,B_noise,0.15,easy,8,0.8333333333333334
1690,focused,3,30,30,B_noise,0.15,neutral,8,0.9333333333333333
1691,focused,3,30,30,B_noise,0.15,hard,3,0.5
1692,focused,3,30,30,B_noise,0.15,easy,1,0.8333333333333334
1693,focused,3,30,30,B_noise,0.15,neutral,8,0.7666666666666667
1694,focused,3,30,30,B_noise,0.15,hard,4,0.7333333333333333
1695,focused,3,30,30,B_noise,0.15,easy,6,0.8333333333333334
1696,focused,3,30,30,B_noise,0.15,neutral,8,0.8333333333333334
1697,focused,3,30,30,B_noise,0.15,hard,9,0.8333333333333334
1698,focused,3,30,30,B_noise,0.15,easy,1,0.7
1699,focused,3,30,30,B_noise,0.15,neutral,9,0.9333333333333333
1700,focused,3,30,30,B_noise,0.15,hard,9,0.8333333333333334
1701,focused,3,30,30,B_noise,0.15,easy,5,0.8333333333333334
1702,focused,3,30,30,B_noise,0.15,neutral,0,0.8333333333333334
1703,focused,3,30,30,B_noise,0.15,hard,3,0.6
1704,focused,3,30,30,B_noise,0.15,easy,8,0.7333333333333333
1705,focused,3,30,30,B_noise,0.15,neutral,3,0.7666666666666667
1706,focused,3,30,30,B_noise,0.15,hard,0,0.7333333333333333
1707,focused,3,30,30,B_noise,0.15,easy,8,0.8
1708,focused,3,30,30,B_noise,0.15,neutral,2,0.8
1709,focused,3,30,30,B_noise,0.15,hard,7,0.6333333333333333
1710,focused,3,30,30,B_noise,0.15,easy,2,0.7
1711,focused,3,30,30,B_noise,0.15,neutral,0,0.7666666666666667
1712,focused,3,30,30,B_noise,0.15,hard,0,0.7
1713,focused,3,30,30,B_noise,0.15,easy,10,0.9
1714,focused,3,30,30,B_noise,0.15,neutral,8,0.7666666666666667
1715,focused,3,30,30,B_noise,0.15,hard,7,0.7
1716,focused,3,30,30,B_noise,0.15,easy,10,0.8333333333333334
1717,focused,3,30,30,B_noise,0.15,neutral,3,0.7
1718,focused,3,30,30,B_noise,0.15,hard,3,0.6666666666666666
1719,focused,3,30,30,B_noise,0.15,easy,1,0.8
1720,focused,3,100,99,B_noise,0.15,easy,1,0.797979797979798
1721,focused,3,100,99,B_noise,0.15,neutral,9,0.7474747474747475
1722,focused,3,100,99,B_noise,0.15,hard,4,0.7272727272727273
1723,focused,3,100,99,B_noise,0.15,easy,5,0.8383838383838383
1724,focused,3,100,99,B_noise,0.15,neutral,9,0.7474747474747475
1725,focused,3,100,99,B_noise,0.15,hard,7,0.7474747474747475
1726,focused,3,100,99,B_noise,0.15,easy,2,0.8686868686868687
1727,focused,3,100,99,B_noise,0.15,neutral,4,0.6767676767676768
1728,focused,3,100,99,B_noise,0.15,hard,7,0.6363636363636364
1729,focused,3,100,99,B_noise,0.15,easy,1,0.8181818181818182
1730,focused,3,100,99,B_noise,0.15,neutral,2,0.8383838383838383
1731,focused,3,100,99,B_noise,0.15,hard,9,0.797979797979798
1732,focused,3,100,99,B_noise,0.15,easy,2,0.7676767676767676
1733,focused,3,100,99,B_noise,0.15,neutral,3,0.5959595959595959
1734,focused,3,100,99,B_noise,0.15,hard,4,0.6464646464646465
1735,focused,3,100,99,B_noise,0.15,easy,8,0.7777777777777778
1736,focused,3,100,99,B_noise,0.15,neutral,9,0.8282828282828283
1737,focused,3,100,99,B_noise,0.15,hard,0,0.6464646464646465
1738,focused,3,100,99,B_noise,0.15,easy,5,0.8282828282828283
1739,focused,3,100,99,B_noise,0.15,neutral,0,0.7474747474747475
1740,focused,3,100,99,B_noise,0.15,hard,0,0.8181818181818182
1741,focused,3,100,99,B_noise,0.15,easy,5,0.7676767676767676
1742,focused,3,100,99,B_noise,0.15,neutral,7,0.6868686868686869
1743,focused,3,100,99,B_noise,0.15,hard,4,0.7171717171717171
1744,focused,3,100,99,B_noise,0.15,easy,5,0.8686868686868687
1745,focused,3,100,99,B_noise,0.15,neutral,8,0.797979797979798
1746,focused,3,100,99,B_noise,0.15,hard,3,0.6262626262626263
1747,focused,3,100,99,B_noise,0.15,easy,6,0.7171717171717171
1748,focused,3,100,99,B_noise,0.15,neutral,8,0.7878787878787878
1749,focused,3,100,99,B_noise,0.15,hard,0,0.7373737373737373
1750,focused,3,100,99,B_noise,0.15,easy,1,0.8585858585858586
